11-17 13:13:03 下午 com.xiaomi.pass [Thread:25119] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 09:53:48 上午 com.xiaomi.pass [Thread:52591] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 09:53:51 上午 com.xiaomi.pass [Thread:52594] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 09:53:51 上午 com.xiaomi.pass [Thread:52596] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 09:53:52 上午 com.xiaomi.pass [Thread:52597] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 09:53:52 上午 com.xiaomi.pass [Thread:52598] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 09:56:01 上午 com.xiaomi.pass [Thread:52903] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 09:56:01 上午 com.xiaomi.pass [Thread:52906] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 09:56:09 上午 com.xiaomi.pass [Thread:52999] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 09:56:09 上午 com.xiaomi.pass [Thread:53003] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 10:05:48 上午 com.xiaomi.pass [Thread:53215] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 10:05:48 上午 com.xiaomi.pass [Thread:53218] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 10:07:52 上午 com.xiaomi.pass [Thread:53307] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 10:07:52 上午 com.xiaomi.pass [Thread:53311] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 10:46:11 上午 com.xiaomi.pass [Thread:53646] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 10:46:11 上午 com.xiaomi.pass [Thread:53650] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 10:46:49 上午 com.xiaomi.pass [Thread:53731] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 10:46:49 上午 com.xiaomi.pass [Thread:53735] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 11:00:21 上午 com.xiaomi.pass [Thread:53846] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 11:00:27 上午 com.xiaomi.pass [Thread:53939] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 11:00:39 上午 com.xiaomi.pass [Thread:53942] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 11:00:39 上午 com.xiaomi.pass [Thread:53944] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 11:16:54 上午 com.xiaomi.pass [Thread:54127] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 11:16:54 上午 com.xiaomi.pass [Thread:54131] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 11:16:59 上午 com.xiaomi.pass [Thread:54211] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 11:16:59 上午 com.xiaomi.pass [Thread:54215] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 14:39:10 下午 com.xiaomi.pass [Thread:56062] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 14:39:17 下午 com.xiaomi.pass [Thread:56160] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 14:40:12 下午 com.xiaomi.pass [Thread:56231] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 14:40:45 下午 com.xiaomi.pass [Thread:56319] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 14:40:51 下午 com.xiaomi.pass [Thread:56391] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 14:40:57 下午 com.xiaomi.pass [Thread:56478] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 14:41:01 下午 com.xiaomi.pass [Thread:56482] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 14:41:01 下午 com.xiaomi.pass [Thread:56482] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 14:41:01 下午 com.xiaomi.pass [Thread:56482] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 14:41:01 下午 com.xiaomi.pass [Thread:56482] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 14:41:01 下午 com.xiaomi.pass [Thread:56482] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 14:41:01 下午 com.xiaomi.pass [Thread:56484] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 15:19:30 下午 com.xiaomi.pass [Thread:56867] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 15:19:30 下午 com.xiaomi.pass [Thread:56870] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 15:20:22 下午 com.xiaomi.pass [Thread:56959] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 15:20:22 下午 com.xiaomi.pass [Thread:56962] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 15:20:29 下午 com.xiaomi.pass [Thread:57055] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 15:20:29 下午 com.xiaomi.pass [Thread:57058] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 15:22:03 下午 com.xiaomi.pass [Thread:57244] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 15:22:03 下午 com.xiaomi.pass [Thread:57247] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 15:22:09 下午 com.xiaomi.pass [Thread:57327] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 15:22:09 下午 com.xiaomi.pass [Thread:57330] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 15:48:21 下午 com.xiaomi.pass [Thread:57582] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 15:48:28 下午 com.xiaomi.pass [Thread:57663] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 15:48:36 下午 com.xiaomi.pass [Thread:57671] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 15:48:37 下午 com.xiaomi.pass [Thread:57673] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 16:16:22 下午 com.xiaomi.pass [Thread:58018] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 16:16:22 下午 com.xiaomi.pass [Thread:58022] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 16:16:30 下午 com.xiaomi.pass [Thread:58151] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 16:16:30 下午 com.xiaomi.pass [Thread:58155] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 16:17:11 下午 com.xiaomi.pass [Thread:58236] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 16:17:11 下午 com.xiaomi.pass [Thread:58239] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 16:17:50 下午 com.xiaomi.pass [Thread:58323] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 16:17:50 下午 com.xiaomi.pass [Thread:58327] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 16:42:44 下午 com.xiaomi.pass [Thread:58559] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 16:42:44 下午 com.xiaomi.pass [Thread:58562] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 16:42:51 下午 com.xiaomi.pass [Thread:58646] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 16:42:51 下午 com.xiaomi.pass [Thread:58651] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 17:14:19 下午 com.xiaomi.pass [Thread:59231] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 17:20:14 下午 com.xiaomi.pass [Thread:59411] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 17:20:18 下午 com.xiaomi.pass [Thread:59414] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 17:20:20 下午 com.xiaomi.pass [Thread:59417] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 18:02:26 下午 com.xiaomi.pass [Thread:60186] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 18:02:26 下午 com.xiaomi.pass [Thread:60190] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 18:02:41 下午 com.xiaomi.pass [Thread:60279] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 18:02:41 下午 com.xiaomi.pass [Thread:60283] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 18:04:02 下午 com.xiaomi.pass [Thread:60395] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 18:04:02 下午 com.xiaomi.pass [Thread:60398] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 18:06:02 下午 com.xiaomi.pass [Thread:60486] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 18:06:02 下午 com.xiaomi.pass [Thread:60491] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 18:27:33 下午 com.xiaomi.pass [Thread:60691] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 18:29:18 下午 com.xiaomi.pass [Thread:60790] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 18:30:45 下午 com.xiaomi.pass [Thread:60883] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 18:31:10 下午 com.xiaomi.pass [Thread:60971] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 18:32:05 下午 com.xiaomi.pass [Thread:61059] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 18:32:53 下午 com.xiaomi.pass [Thread:61151] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 18:33:25 下午 com.xiaomi.pass [Thread:61154] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 18:33:25 下午 com.xiaomi.pass [Thread:61154] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 18:33:25 下午 com.xiaomi.pass [Thread:61154] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 18:33:25 下午 com.xiaomi.pass [Thread:61154] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 18:33:25 下午 com.xiaomi.pass [Thread:61154] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 18:33:25 下午 com.xiaomi.pass [Thread:61154] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 18:34:16 下午 com.xiaomi.pass [Thread:61271] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 18:34:16 下午 com.xiaomi.pass [Thread:61275] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 18:34:22 下午 com.xiaomi.pass [Thread:61363] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 18:34:22 下午 com.xiaomi.pass [Thread:61367] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 19:26:13 下午 com.xiaomi.pass [Thread:61996] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 19:26:13 下午 com.xiaomi.pass [Thread:62003] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 22:23:58 下午 com.xiaomi.pass [Thread:63230] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 22:24:23 下午 com.xiaomi.pass [Thread:63319] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 22:24:29 下午 com.xiaomi.pass [Thread:63323] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 22:24:29 下午 com.xiaomi.pass [Thread:63325] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 22:25:09 下午 com.xiaomi.pass [Thread:63420] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 22:25:09 下午 com.xiaomi.pass [Thread:63423] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 22:25:52 下午 com.xiaomi.pass [Thread:63500] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 22:25:52 下午 com.xiaomi.pass [Thread:63504] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 22:27:47 下午 com.xiaomi.pass [Thread:63715] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 22:27:47 下午 com.xiaomi.pass [Thread:63718] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 22:41:06 下午 com.xiaomi.pass [Thread:63798] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 22:41:06 下午 com.xiaomi.pass [Thread:63802] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 22:42:34 下午 com.xiaomi.pass [Thread:63947] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 22:42:34 下午 com.xiaomi.pass [Thread:63951] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 22:54:45 下午 com.xiaomi.pass [Thread:64050] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 22:54:45 下午 com.xiaomi.pass [Thread:64054] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 23:27:04 下午 com.xiaomi.pass [Thread:64650] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 23:27:20 下午 com.xiaomi.pass [Thread:64750] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 23:27:36 下午 com.xiaomi.pass [Thread:64834] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
11-30 23:27:36 下午 com.xiaomi.pass [Thread:64834] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
11-30 23:27:36 下午 com.xiaomi.pass [Thread:64839] onCommandResult is called. command={set-account}, resultCode={0}, reason={null}, category={null}, commandArguments={[890183393]} 
11-30 23:27:36 下午 com.xiaomi.pass [Thread:64840] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
12-08 17:46:42 下午 com.xiaomi.pass [Thread:626] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
12-08 17:46:42 下午 com.xiaomi.pass [Thread:630] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
12-14 10:37:39 上午 com.xiaomi.pass [Thread:4482] onCommandResult is called. command={register}, resultCode={0}, reason={null}, category={null}, commandArguments={[TKAd2GjTe5YDvhyet2p7MSVsn0luk8QXL4tg1aHQ6CE=]} 
12-14 10:37:39 上午 com.xiaomi.pass [Thread:4484] onCommandResult is called. command={set-account}, resultCode={0}, reason={duplicated user account}, category={null}, commandArguments={[890183393]} 
12-14 10:37:39 上午 com.xiaomi.pass authentication failure for get, code: 401 
com.xiaomi.accountsdk.request.AuthenticationFailureException: authentication failure for get, code: 401
	at com.xiaomi.accountsdk.request.SimpleRequest.getAsString(SimpleRequest.java:198)
	at com.xiaomi.accountsdk.request.SecureRequest.getAsString(SecureRequest.java:52)
	at com.xiaomi.accountsdk.request.SecureRequest.getAsString(SecureRequest.java:36)
	at com.xiaomi.pass.c.d.a(HttpHelper.java:125)
	at com.xiaomi.pass.c.v.a(PassManager.java:723)
	at com.xiaomi.pass.c.k.a(PassManager.java:765)
	at com.xiaomi.pass.c.k.a(PassManager.java:740)
	at com.xiaomi.pass.c.k.d(PassManager.java:525)
	at com.xiaomi.pass.dz.doInBackground(PassRemoteService.java:55)
	at android.os.AsyncTask$2.call(AsyncTask.java:295)
	at java.util.concurrent.FutureTask.run(FutureTask.java:237)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1113)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:588)
	at java.lang.Thread.run(Thread.java:818)

12-14 10:37:41 上午 com.xiaomi.pass null 
java.util.concurrent.TimeoutException
	at java.util.concurrent.FutureTask.get(FutureTask.java:177)
	at com.xiaomi.pass.PassRemoteService.a(PassRemoteService.java:65)
	at com.xiaomi.pass.PassRemoteService.a(PassRemoteService.java:25)
	at com.xiaomi.pass.PassRemoteService$PassInfoBinder.a(PassRemoteService.java:46)
	at com.xiaomi.pass.IPassInfoAidlInterface$Stub.onTransact(IPassInfoAidlInterface.java:50)
	at android.os.Binder.execTransact(Binder.java:453)

12-14 10:37:41 上午 com.xiaomi.pass [Thread:4468] Status JSON: {"red":false} 
12-14 10:39:47 上午 com.xiaomi.pass [Thread:4469] Status JSON: {"red":false} 
12-14 10:50:13 上午 com.xiaomi.pass null 
java.util.concurrent.TimeoutException
	at java.util.concurrent.FutureTask.get(FutureTask.java:177)
	at com.xiaomi.pass.PassRemoteService.a(PassRemoteService.java:65)
	at com.xiaomi.pass.PassRemoteService.a(PassRemoteService.java:25)
	at com.xiaomi.pass.PassRemoteService$PassInfoBinder.a(PassRemoteService.java:46)
	at com.xiaomi.pass.IPassInfoAidlInterface$Stub.onTransact(IPassInfoAidlInterface.java:50)
	at android.os.Binder.execTransact(Binder.java:453)

12-14 10:50:13 上午 com.xiaomi.pass [Thread:4481] Status JSON: {"red":false} 
